Category,Nreads
Demultiplexed,5
Demultiplexed,5
Demultiplexed,14303
Demultiplexed,14303
Empty,88208
Empty,88208
Demultiplexed,115082
Demultiplexed,115082
Demultiplexed,243515
Demultiplexed,243515
Empty,213830
Empty,213830
Demultiplexed,175573
Demultiplexed,175573
Demultiplexed,179708
Demultiplexed,179708
Demultiplexed,229626
Demultiplexed,229626
Demultiplexed,383145
Demultiplexed,383145
Demultiplexed,201798
Demultiplexed,201798
Demultiplexed,185515
Demultiplexed,185515
Demultiplexed,214134
Demultiplexed,214134
Demultiplexed,304319
Demultiplexed,304319
Demultiplexed,299476
Demultiplexed,299476
Demultiplexed,224807
Demultiplexed,224807
Empty,230327
Empty,230327
Demultiplexed,315472
Demultiplexed,315472
Demultiplexed,119337
Demultiplexed,119337
Demultiplexed,169326
Demultiplexed,169326
Demultiplexed,104432
Demultiplexed,104432
Demultiplexed,226902
Demultiplexed,226902
Demultiplexed,139294
Demultiplexed,139294
Demultiplexed,229258
Demultiplexed,229258
Demultiplexed,230254
Demultiplexed,230254
Demultiplexed,223653
Demultiplexed,223653
Demultiplexed,218840
Demultiplexed,218840
Demultiplexed,242963
Demultiplexed,242963
Demultiplexed,99327
Demultiplexed,99327
Demultiplexed,160087
Demultiplexed,160087
Demultiplexed,165008
Demultiplexed,165008
Demultiplexed,205088
Demultiplexed,205088
Demultiplexed,224365
Demultiplexed,224365
Demultiplexed,331431
Demultiplexed,331431
Demultiplexed,117911
Demultiplexed,117911
Demultiplexed,123920
Demultiplexed,123920
Demultiplexed,108382
Demultiplexed,108382
Demultiplexed,229354
Demultiplexed,229354
Demultiplexed,193409
Demultiplexed,193409
Demultiplexed,179144
Demultiplexed,179144
Demultiplexed,169242
Demultiplexed,169242
Demultiplexed,284291
Demultiplexed,284291
Demultiplexed,88732
Demultiplexed,88732
Demultiplexed,122211
Demultiplexed,122211
Demultiplexed,252501
Demultiplexed,252501
Demultiplexed,169008
Demultiplexed,169008
Demultiplexed,154301
Demultiplexed,154301
Demultiplexed,186982
Demultiplexed,186982
Demultiplexed,186655
Demultiplexed,186655
Demultiplexed,263507
Demultiplexed,263507
Demultiplexed,80369
Demultiplexed,80369
Demultiplexed,190993
Demultiplexed,190993
Demultiplexed,7
Demultiplexed,7
Demultiplexed,127639
Demultiplexed,127639
Demultiplexed,193251
Demultiplexed,193251
Demultiplexed,309849
Demultiplexed,309849
Demultiplexed,346259
Demultiplexed,346259
Demultiplexed,194915
Demultiplexed,194915
Demultiplexed,200053
Demultiplexed,200053
Demultiplexed,6
Demultiplexed,6
Demultiplexed,152862
Demultiplexed,152862
Demultiplexed,202204
Demultiplexed,202204
Demultiplexed,199803
Demultiplexed,199803
Demultiplexed,139471
Demultiplexed,139471
Demultiplexed,287450
Demultiplexed,287450
Demultiplexed,193550
Demultiplexed,193550
Demultiplexed,4
Demultiplexed,4
Demultiplexed,2
Demultiplexed,2
Demultiplexed,86414
Demultiplexed,86414
Demultiplexed,6
Demultiplexed,6
Demultiplexed,171320
Demultiplexed,171320
Demultiplexed,178610
Demultiplexed,178610
Demultiplexed,2
Demultiplexed,2
Empty,8
Empty,8
Demultiplexed,215281
Demultiplexed,215281
Demultiplexed,162607
Demultiplexed,162607
Demultiplexed,7
Demultiplexed,7
Demultiplexed,9
Demultiplexed,9
Demultiplexed,187744
Demultiplexed,187744
Demultiplexed,185329
Demultiplexed,185329
Demultiplexed,180529
Demultiplexed,180529
Demultiplexed,177917
Demultiplexed,177917
Demultiplexed,144795
Demultiplexed,144795
Demultiplexed,229210
Demultiplexed,229210
Demultiplexed,3
Demultiplexed,3
Empty,17
Empty,17
Empty,206665
Empty,206665
Demultiplexed,2
Demultiplexed,2
Demultiplexed,3
Demultiplexed,3
Demultiplexed,7
Demultiplexed,7
Demultiplexed,2
Demultiplexed,2
Demultiplexed,8
Demultiplexed,8
Demultiplexed,194709
Demultiplexed,194709
Demultiplexed,94416
Demultiplexed,94416
Empty,6
Empty,6
Demultiplexed,14
Demultiplexed,14
Demultiplexed,207035
Demultiplexed,207035
Demultiplexed,90651
Demultiplexed,90651
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,1
Empty,1
Empty,2
Empty,2
Empty,6
Empty,6
Empty,13
Empty,13
Empty,11
Empty,11
Empty,4
Empty,4
Empty,1
Empty,1
Empty,4
Empty,4
Empty,0
Empty,0
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,3
Empty,3
Empty,2
Empty,2
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,0
Empty,0
Empty,1
Empty,1
Empty,1
Empty,1
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,0
Empty,1
Empty,1
Empty,0
Empty,0
Empty,2
Empty,2
Demultiplexed,5
Demultiplexed,5
Demultiplexed,165667
Demultiplexed,165667
Demultiplexed,231545
Demultiplexed,231545
Demultiplexed,180140
Demultiplexed,180140
Demultiplexed,209138
Demultiplexed,209138
Demultiplexed,175859
Demultiplexed,175859
Demultiplexed,196042
Demultiplexed,196042
Demultiplexed,7
Demultiplexed,7
Empty,724
Empty,724
Demultiplexed,143211
Demultiplexed,143211
Demultiplexed,113716
Demultiplexed,113716
Empty,124530
Empty,124530
Demultiplexed,117743
Demultiplexed,117743
Demultiplexed,186153
Demultiplexed,186153
Demultiplexed,180520
Demultiplexed,180520
Demultiplexed,233750
Demultiplexed,233750
Demultiplexed,154807
Demultiplexed,154807
Demultiplexed,7
Demultiplexed,7
Demultiplexed,77358
Demultiplexed,77358
Empty,153432
Empty,153432
Empty,79631
Empty,79631
Demultiplexed,94866
Demultiplexed,94866
Demultiplexed,187987
Demultiplexed,187987
Empty,248285
Empty,248285
Demultiplexed,2
Demultiplexed,2
Demultiplexed,165780
Demultiplexed,165780
Demultiplexed,150387
Demultiplexed,150387
Demultiplexed,164048
Demultiplexed,164048
Demultiplexed,243271
Demultiplexed,243271
Demultiplexed,192736
Demultiplexed,192736
Empty,180150
Empty,180150
Demultiplexed,277802
Demultiplexed,277802
Demultiplexed,131006
Demultiplexed,131006
Empty,161124
Empty,161124
Empty,116455
Empty,116455
Demultiplexed,115525
Demultiplexed,115525
Demultiplexed,109722
Demultiplexed,109722
Demultiplexed,132076
Demultiplexed,132076
Demultiplexed,129843
Demultiplexed,129843
Demultiplexed,205860
Demultiplexed,205860
Demultiplexed,137143
Demultiplexed,137143
Demultiplexed,195992
Demultiplexed,195992
Demultiplexed,113526
Demultiplexed,113526
Demultiplexed,144852
Demultiplexed,144852
Empty,162625
Empty,162625
Empty,189575
Empty,189575
Empty,177760
Empty,177760
Demultiplexed,278900
Demultiplexed,278900
Demultiplexed,161103
Demultiplexed,161103
Demultiplexed,191554
Demultiplexed,191554
Demultiplexed,160104
Demultiplexed,160104
Demultiplexed,221841
Demultiplexed,221841
Demultiplexed,169827
Demultiplexed,169827
Demultiplexed,159237
Demultiplexed,159237
Demultiplexed,272934
Demultiplexed,272934
Demultiplexed,333449
Demultiplexed,333449
Demultiplexed,5892
Demultiplexed,5892
Demultiplexed,199074
Demultiplexed,199074
Demultiplexed,151952
Demultiplexed,151952
Empty,169911
Empty,169911
Demultiplexed,121345
Demultiplexed,121345
Demultiplexed,183131
Demultiplexed,183131
Demultiplexed,271658
Demultiplexed,271658
Demultiplexed,485192
Demultiplexed,485192
Demultiplexed,223807
Demultiplexed,223807
Demultiplexed,161797
Demultiplexed,161797
Demultiplexed,127823
Demultiplexed,127823
Demultiplexed,184450
Demultiplexed,184450
Demultiplexed,165041
Demultiplexed,165041
Demultiplexed,151900
Demultiplexed,151900
Empty,236558
Empty,236558
Empty,7
Empty,7
Demultiplexed,200393
Demultiplexed,200393
Demultiplexed,151590
Demultiplexed,151590
Demultiplexed,138123
Demultiplexed,138123
Demultiplexed,160326
Demultiplexed,160326
Demultiplexed,141612
Demultiplexed,141612
Demultiplexed,128164
Demultiplexed,128164
Demultiplexed,221937
Demultiplexed,221937
Demultiplexed,212591
Demultiplexed,212591
Empty,153881
Empty,153881
Demultiplexed,144971
Demultiplexed,144971
Empty,141851
Empty,141851
Demultiplexed,172847
Demultiplexed,172847
Demultiplexed,185479
Demultiplexed,185479
Demultiplexed,207565
Demultiplexed,207565
Demultiplexed,288168
Demultiplexed,288168
Demultiplexed,245928
Demultiplexed,245928
Demultiplexed,166343
Demultiplexed,166343
Demultiplexed,159933
Demultiplexed,159933
Demultiplexed,61594
Demultiplexed,61594
Demultiplexed,85432
Demultiplexed,85432
Empty,108895
Empty,108895
Demultiplexed,6
Demultiplexed,6
Empty,2
Empty,2
Demultiplexed,896
Demultiplexed,896
Demultiplexed,145169
Demultiplexed,145169
Demultiplexed,174403
Demultiplexed,174403
Demultiplexed,189787
Demultiplexed,189787
Empty,234635
Empty,234635
Demultiplexed,8
Demultiplexed,8
Demultiplexed,241918
Demultiplexed,241918
Demultiplexed,216114
Demultiplexed,216114
Demultiplexed,291860
Demultiplexed,291860
Empty,152881
Empty,152881
Demultiplexed,202112
Demultiplexed,202112
Demultiplexed,188999
Demultiplexed,188999
Demultiplexed,267499
Demultiplexed,267499
Demultiplexed,267267
Demultiplexed,267267
Demultiplexed,346898
Demultiplexed,346898
Empty,328979
Empty,328979
Demultiplexed,371830
Demultiplexed,371830
Demultiplexed,203577
Demultiplexed,203577
Demultiplexed,15
Demultiplexed,15
Demultiplexed,199040
Demultiplexed,199040
Empty,166191
Empty,166191
Empty,237614
Empty,237614
Demultiplexed,244008
Demultiplexed,244008
Demultiplexed,228067
Demultiplexed,228067
Empty,367927
Empty,367927
Demultiplexed,9
Demultiplexed,9
Demultiplexed,123881
Demultiplexed,123881
Demultiplexed,194877
Demultiplexed,194877
Demultiplexed,194421
Demultiplexed,194421
Demultiplexed,7
Demultiplexed,7
Demultiplexed,230779
Demultiplexed,230779
Empty,212554
Empty,212554
Demultiplexed,202258
Demultiplexed,202258
Demultiplexed,214914
Demultiplexed,214914
Demultiplexed,171450
Demultiplexed,171450
Demultiplexed,208793
Demultiplexed,208793
Demultiplexed,187041
Demultiplexed,187041
Demultiplexed,195588
Demultiplexed,195588
Demultiplexed,137548
Demultiplexed,137548
Demultiplexed,277008
Demultiplexed,277008
Demultiplexed,10725
Demultiplexed,10725
Demultiplexed,215986
Demultiplexed,215986
Demultiplexed,204573
Demultiplexed,204573
Demultiplexed,247013
Demultiplexed,247013
Demultiplexed,247447
Demultiplexed,247447
Demultiplexed,273882
Demultiplexed,273882
Demultiplexed,170744
Demultiplexed,170744
Demultiplexed,243297
Demultiplexed,243297
Demultiplexed,250097
Demultiplexed,250097
Demultiplexed,243261
Demultiplexed,243261
Demultiplexed,185347
Demultiplexed,185347
Demultiplexed,6
Demultiplexed,6
Empty,213028
Empty,213028
Demultiplexed,247728
Demultiplexed,247728
Demultiplexed,189060
Demultiplexed,189060
Demultiplexed,338955
Demultiplexed,338955
Demultiplexed,304673
Demultiplexed,304673
Demultiplexed,232152
Demultiplexed,232152
Demultiplexed,6
Demultiplexed,6
Demultiplexed,200753
Demultiplexed,200753
Demultiplexed,259737
Demultiplexed,259737
Demultiplexed,206678
Demultiplexed,206678
Demultiplexed,163492
Demultiplexed,163492
Demultiplexed,273245
Demultiplexed,273245
Demultiplexed,374218
Demultiplexed,374218
Demultiplexed,1
Demultiplexed,1
Demultiplexed,200811
Demultiplexed,200811
Demultiplexed,211506
Demultiplexed,211506
Demultiplexed,238483
Demultiplexed,238483
Demultiplexed,192874
Demultiplexed,192874
Demultiplexed,157834
Demultiplexed,157834
Empty,12
Empty,12
Demultiplexed,6
Demultiplexed,6
Demultiplexed,186678
Demultiplexed,186678
Demultiplexed,200242
Demultiplexed,200242
Demultiplexed,202713
Demultiplexed,202713
Demultiplexed,266349
Demultiplexed,266349
Demultiplexed,248934
Demultiplexed,248934
Demultiplexed,207107
Demultiplexed,207107
Demultiplexed,270472
Demultiplexed,270472
Demultiplexed,326535
Demultiplexed,326535
Empty,161941
Empty,161941
Demultiplexed,236851
Demultiplexed,236851
Demultiplexed,194895
Demultiplexed,194895
Demultiplexed,232202
Demultiplexed,232202
Demultiplexed,164923
Demultiplexed,164923
Demultiplexed,11
Demultiplexed,11
Demultiplexed,305282
Demultiplexed,305282
Demultiplexed,302268
Demultiplexed,302268
Demultiplexed,238811
Demultiplexed,238811
Demultiplexed,257415
Demultiplexed,257415
Demultiplexed,131710
Demultiplexed,131710
Demultiplexed,157590
Demultiplexed,157590
Empty,156080
Empty,156080
Demultiplexed,248617
Demultiplexed,248617
Demultiplexed,366588
Demultiplexed,366588
Demultiplexed,12
Demultiplexed,12
Demultiplexed,76347
Demultiplexed,76347
Demultiplexed,141408
Demultiplexed,141408
Demultiplexed,140419
Demultiplexed,140419
Empty,152798
Empty,152798
Demultiplexed,179509
Demultiplexed,179509
Demultiplexed,141145
Demultiplexed,141145
Demultiplexed,178464
Demultiplexed,178464
Demultiplexed,260653
Demultiplexed,260653
Empty,120183
Empty,120183
Demultiplexed,110821
Demultiplexed,110821
Demultiplexed,137815
Demultiplexed,137815
Demultiplexed,182542
Demultiplexed,182542
Demultiplexed,169566
Demultiplexed,169566
Demultiplexed,177364
Demultiplexed,177364
Empty,206622
Empty,206622
Demultiplexed,271785
Demultiplexed,271785
Demultiplexed,150927
Demultiplexed,150927
Demultiplexed,10
Demultiplexed,10
Demultiplexed,143470
Demultiplexed,143470
Empty,23996
Empty,23996
Demultiplexed,143440
Demultiplexed,143440
Demultiplexed,115007
Demultiplexed,115007
Demultiplexed,206063
Demultiplexed,206063
Demultiplexed,283320
Demultiplexed,283320
Demultiplexed,10
Demultiplexed,10
Demultiplexed,136547
Demultiplexed,136547
Demultiplexed,157268
Demultiplexed,157268
Demultiplexed,172801
Demultiplexed,172801
Demultiplexed,15
Demultiplexed,15
Demultiplexed,192850
Demultiplexed,192850
Empty,173468
Empty,173468
Demultiplexed,323884
Demultiplexed,323884
Demultiplexed,180479
Demultiplexed,180479
Demultiplexed,147710
Demultiplexed,147710
Demultiplexed,100329
Demultiplexed,100329
Demultiplexed,139360
Demultiplexed,139360
Demultiplexed,137175
Demultiplexed,137175
Demultiplexed,118154
Demultiplexed,118154
Demultiplexed,140504
Demultiplexed,140504
Demultiplexed,299611
Demultiplexed,299611
Demultiplexed,129734
Demultiplexed,129734
Demultiplexed,160693
Demultiplexed,160693
Demultiplexed,86671
Demultiplexed,86671
Demultiplexed,195429
Demultiplexed,195429
Demultiplexed,191622
Demultiplexed,191622
Demultiplexed,203855
Demultiplexed,203855
Demultiplexed,164506
Demultiplexed,164506
Demultiplexed,267017
Demultiplexed,267017
Empty,138396
Empty,138396
Demultiplexed,169910
Demultiplexed,169910
Demultiplexed,11
Demultiplexed,11
Empty,156264
Empty,156264
Demultiplexed,140975
Demultiplexed,140975
Demultiplexed,156942
Demultiplexed,156942
Demultiplexed,247193
Demultiplexed,247193
Demultiplexed,215948
Demultiplexed,215948
Demultiplexed,189919
Demultiplexed,189919
Demultiplexed,6
Demultiplexed,6
Demultiplexed,122844
Demultiplexed,122844
Demultiplexed,151934
Demultiplexed,151934
Demultiplexed,194141
Demultiplexed,194141
Demultiplexed,155338
Demultiplexed,155338
Demultiplexed,215876
Demultiplexed,215876
Demultiplexed,224648
Demultiplexed,224648
Demultiplexed,3
Demultiplexed,3
Demultiplexed,3
Demultiplexed,3
Demultiplexed,132714
Demultiplexed,132714
Demultiplexed,155326
Demultiplexed,155326
Demultiplexed,141427
Demultiplexed,141427
Demultiplexed,118824
Demultiplexed,118824
Empty,4
Empty,4
Demultiplexed,8
Demultiplexed,8
Demultiplexed,206835
Demultiplexed,206835
Demultiplexed,172277
Demultiplexed,172277
Demultiplexed,169077
Demultiplexed,169077
Demultiplexed,188986
Demultiplexed,188986
Demultiplexed,137981
Demultiplexed,137981
Demultiplexed,167085
Demultiplexed,167085
Demultiplexed,310669
Demultiplexed,310669
Demultiplexed,213907
Demultiplexed,213907
Empty,158787
Empty,158787
Demultiplexed,138918
Demultiplexed,138918
Demultiplexed,153889
Demultiplexed,153889
Demultiplexed,106692
Demultiplexed,106692
Demultiplexed,160062
Demultiplexed,160062
Demultiplexed,19
Demultiplexed,19
Demultiplexed,203549
Demultiplexed,203549
Demultiplexed,207110
Demultiplexed,207110
Demultiplexed,79518
Demultiplexed,79518
Demultiplexed,10
Demultiplexed,10
Demultiplexed,148098
Demultiplexed,148098
Demultiplexed,145277
Demultiplexed,145277
Empty,160913
Empty,160913
Demultiplexed,70778
Demultiplexed,70778
Demultiplexed,260744
Demultiplexed,260744
Demultiplexed,23597
Demultiplexed,23597
