Empty_240_S459_R2_001.fastq.gz,1,-1.3333
ITS-SB_4_S740_R1_001.fastq.gz,144836,0.1548
ITS-NL2_4_S676_R1_001.fastq.gz,454736,0.3408
ITS-NL2_157_S249_R1_001.fastq.gz,272427,0.0094
Empty_427_S1128_R1_001.fastq.gz,13897,0.0561
ITSmix-NL2_125_S121_R1_001.fastq.gz,94962,0.0059
LSU-SB_104_S1384_R1_001.fastq.gz,45100,0.0133
SSU-NL2_160_S348_R2_001.fastq.gz,301693,0.0911
ITS-NL2_202_S730_R1_001.fastq.gz,263445,0.0318
Empty_327_S782_R2_001.fastq.gz,1,0.0000
SSU-NL2_3_S867_R1_001.fastq.gz,308960,-0.0024
SSU-NL2_144_S332_R2_001.fastq.gz,216646,0.0816
LSU-SB_115_S1395_R1_001.fastq.gz,18653,-0.0058
Empty_262_S481_R2_001.fastq.gz,17781,0.1260
Empty_286_S550_R1_001.fastq.gz,216817,-0.0032
ITSmix-NL2_114_S110_R2_001.fastq.gz,15703,0.2178
Empty_133_S220_R2_001.fastq.gz,126646,0.1624
Empty_518_S1240_R1_001.fastq.gz,3,-0.1290
ITS-SB_123_S1307_R1_001.fastq.gz,255279,0.0292
SSU-NL2_152_S340_R1_001.fastq.gz,435787,-0.0056
Empty_497_S1219_R2_001.fastq.gz,7,1.2619
Empty_260_S479_R1_001.fastq.gz,0,0.0000
Empty_252_S471_R1_001.fastq.gz,0,0.0000
ITS-NL2_140_S232_R1_001.fastq.gz,485552,0.0352
Empty_64_S64_R2_001.fastq.gz,2,0.3750
Empty_199_S418_R1_001.fastq.gz,0,0.0000
ITSmix-SB_24_S664_R2_001.fastq.gz,449686,0.1940
Empty_508_S1230_R1_001.fastq.gz,2,1.0909
SSU-NL2_6_S870_R1_001.fastq.gz,568591,-0.0247
ITS-SB_105_S1289_R2_001.fastq.gz,208206,-0.0970
LSU-SB_66_S1346_R1_001.fastq.gz,307182,-0.0044
LSU-NL2_160_S540_R2_001.fastq.gz,271278,0.1121
Empty_526_S1248_R1_001.fastq.gz,1,0.0000
ITSmix-NL2_118_S114_R1_001.fastq.gz,9491,0.0104
Empty_417_S948_R1_001.fastq.gz,422050,-0.0039
ITSmix-NL2_167_S163_R1_001.fastq.gz,163340,0.0463
ITS-NL2_169_S261_R2_001.fastq.gz,9304,0.0986
Empty_11_S11_R1_001.fastq.gz,2,-0.0800
ITSmix-NL2_32_S608_R1_001.fastq.gz,548377,-0.0082
LSU-SB_138_S1418_R2_001.fastq.gz,361970,0.1085
ITSmix-SB_99_S1091_R1_001.fastq.gz,219057,0.1191
Empty_49_S49_R2_001.fastq.gz,3,0.0000
ITSmix-NL2_12_S588_R1_001.fastq.gz,374243,0.1165
LSU-NL2_169_S549_R2_001.fastq.gz,19219,0.1118
SSU-Blank3_S1536_R1_001.fastq.gz,57208,0.0329
Empty_17_S17_R1_001.fastq.gz,2,0.0000
ITSmix-NL2_133_S129_R2_001.fastq.gz,66751,0.3529
Empty_12_S12_R1_001.fastq.gz,1,-0.8571
ITS-SB_24_S760_R2_001.fastq.gz,302841,0.0947
LSU-NL2_127_S507_R2_001.fastq.gz,14484,0.0784
ITSmix-NL2_103_S99_R2_001.fastq.gz,50102,0.3963
ITSmix-NL2_118_S114_R2_001.fastq.gz,9491,0.1411
LSU-NL2_183_S563_R1_001.fastq.gz,318876,0.0198
Empty_240_S459_R1_001.fastq.gz,1,-1.0909
ITSmix-NL2_160_S156_R1_001.fastq.gz,115403,0.0548
Empty_307_S690_R2_001.fastq.gz,286987,-0.1571
SSU-SB_155_S1531_R1_001.fastq.gz,269242,-0.0156
SSU-SB_131_S1507_R2_001.fastq.gz,321601,-0.0308
Empty_324_S779_R2_001.fastq.gz,4,-0.6733
ITS-NL2_177_S269_R2_001.fastq.gz,199077,-0.0070
Empty_141_S248_R1_001.fastq.gz,329536,0.0576
SSU-SB_6_S934_R1_001.fastq.gz,378336,-0.0294
Empty_364_S819_R2_001.fastq.gz,10,-0.0056
ITS-NL2_33_S705_R1_001.fastq.gz,21422,0.1488
LSU-SB_92_S1372_R1_001.fastq.gz,319207,-0.0003
Empty_518_S1240_R2_001.fastq.gz,3,-0.6222
Empty_336_S791_R2_001.fastq.gz,0,0.0000
Empty_373_S828_R2_001.fastq.gz,0,0.0000
ITS-SB_65_S1249_R1_001.fastq.gz,17199,-0.0025
Empty_395_S850_R2_001.fastq.gz,1,0.0000
ITSmix-NL2_177_S173_R1_001.fastq.gz,89222,0.0461
ITS-SB_142_S1326_R1_001.fastq.gz,197760,-0.0093
LSU-SB_153_S1433_R2_001.fastq.gz,365612,0.1037
Empty_92_S92_R2_001.fastq.gz,7,-0.3175
LSU-NL2_47_S1007_R2_001.fastq.gz,286888,-0.0167
SSU-SB_75_S1451_R1_001.fastq.gz,269690,0.0700
LSU-NL2_22_S982_R1_001.fastq.gz,312952,0.0605
Empty_168_S387_R2_001.fastq.gz,0,0.0000
ITS-SB_80_S1264_R1_001.fastq.gz,324397,-0.0073
ITSmix-NL2_127_S123_R1_001.fastq.gz,13253,0.0316
Empty_555_S1437_R2_001.fastq.gz,265424,0.1155
ITS-NL2_176_S268_R2_001.fastq.gz,184107,-0.1002
SSU-NL2_11_S875_R2_001.fastq.gz,10450,0.0792
Empty_112_S147_R2_001.fastq.gz,120098,0.1773
ITS-NL2_43_S715_R2_001.fastq.gz,247150,-0.0105
LSU-NL2_7_S967_R2_001.fastq.gz,330254,0.0447
LSU-SB_124_S1404_R2_001.fastq.gz,436097,0.0926
Empty_512_S1234_R2_001.fastq.gz,2,0.4444
ITSmix-NL2_33_S609_R1_001.fastq.gz,377809,0.1629
Empty_224_S443_R1_001.fastq.gz,0,0.0000
ITS-SB_126_S1310_R2_001.fastq.gz,268559,-0.0036
ITSmix-SB_162_S640_R2_001.fastq.gz,431352,0.0867
ITSmix-NL2_9_S585_R1_001.fastq.gz,440550,0.1546
Empty_414_S938_R2_001.fastq.gz,371790,0.0483
ITSmix-NL2_184_S180_R1_001.fastq.gz,156474,0.0419
Empty_210_S429_R2_001.fastq.gz,8,0.9659
Empty_282_S537_R1_001.fastq.gz,268458,0.0749
LSU-Blank1_S576_R2_001.fastq.gz,1184901,0.1845
Empty_154_S329_R1_001.fastq.gz,287065,0.0054
Empty_272_S509_R2_001.fastq.gz,367915,0.0134
ITSmix-NL2_162_S158_R2_001.fastq.gz,205688,0.2105
Empty_415_S939_R2_001.fastq.gz,394237,0.1635
LSU-NL2_5_S965_R2_001.fastq.gz,367673,-0.0064
Empty_183_S402_R1_001.fastq.gz,0,0.0000
Empty_414_S938_R1_001.fastq.gz,371790,-0.0064
ITSmix-SB_7_S647_R1_001.fastq.gz,273953,0.1198
Empty_472_S1194_R2_001.fastq.gz,7,-0.5691
SSU-NL2_35_S899_R2_001.fastq.gz,295302,0.0777
Empty_519_S1241_R1_001.fastq.gz,3,0.0000
ITS-NL2_48_S720_R2_001.fastq.gz,358199,0.0163
ITSmix-SB_159_S1151_R1_001.fastq.gz,371007,0.1193
ITSmix-SB_126_S1118_R1_001.fastq.gz,221340,0.0235
SSU-SB_93_S1469_R1_001.fastq.gz,16939,0.0123
SSU-NL2_19_S883_R1_001.fastq.gz,10494,0.0314
ITSmix-NL2_204_S636_R2_001.fastq.gz,470108,0.2114
ITSmix-SB_69_S1061_R1_001.fastq.gz,312435,0.0071
ITS-SB_15_S751_R1_001.fastq.gz,422955,0.3136
SSU-SB_162_S928_R2_001.fastq.gz,359043,0.0980
ITS-SB_112_S1296_R2_001.fastq.gz,404993,-0.1738
Empty_92_S92_R1_001.fastq.gz,7,0.0857
SSU-SB_92_S1468_R2_001.fastq.gz,304998,-0.0477
Empty_125_S177_R1_001.fastq.gz,75835,0.0685
Empty_155_S333_R1_001.fastq.gz,10856,0.0487
Empty_165_S374_R2_001.fastq.gz,328972,0.0895
Empty_143_S267_R1_001.fastq.gz,13573,0.0480
ITS-NL2_109_S201_R1_001.fastq.gz,142487,0.0481
LSU-SB_144_S1424_R2_001.fastq.gz,569511,0.0830
LSU-SB_156_S1436_R1_001.fastq.gz,263374,-0.0083
LSU-NL2_138_S1021_R2_001.fastq.gz,177579,-0.0700
SSU-NL2_123_S311_R2_001.fastq.gz,8887,0.1154
Empty_275_S514_R2_001.fastq.gz,270600,0.2261
Empty_65_S65_R1_001.fastq.gz,6,0.4444
ITS-NL2_162_S254_R1_001.fastq.gz,12392,0.0316
ITSmix-NL2_155_S151_R2_001.fastq.gz,12816,0.1377
SSU-SB_31_S959_R1_001.fastq.gz,15889,0.0320
ITSmix-NL2_39_S615_R1_001.fastq.gz,435891,0.0694
SSU-NL2_162_S350_R1_001.fastq.gz,13356,0.0085
SSU-SB_145_S1522_R2_001.fastq.gz,264924,-0.0207
Empty_59_S59_R2_001.fastq.gz,0,0.0000
ITSmix-SB_132_S1124_R1_001.fastq.gz,11760,0.0400
Empty_3_S3_R2_001.fastq.gz,1,-2.0000
LSU-NL2_108_S488_R2_001.fastq.gz,595473,0.0285
SSU-NL2_19_S883_R2_001.fastq.gz,10494,0.0695
Empty_449_S1171_R2_001.fastq.gz,0,0.0000
Empty_152a_S318_R1_001.fastq.gz,505252,-0.0106
Empty_418_S968_R1_001.fastq.gz,493889,0.0075
Empty_322_S777_R2_001.fastq.gz,5,-0.5333
Empty_179_S398_R2_001.fastq.gz,26,-0.2782
Empty_61_S61_R2_001.fastq.gz,1,-0.5000
Empty_294_S574_R1_001.fastq.gz,258410,-0.0070
SSU-NL2_183_S371_R2_001.fastq.gz,278809,0.1466
ITS-NL2_3_S675_R1_001.fastq.gz,379221,0.0135
Empty_504_S1226_R2_001.fastq.gz,5,0.3357
Empty_9_S9_R1_001.fastq.gz,0,0.0000
ITS-SB_27_S763_R1_001.fastq.gz,162605,0.0084
SSU-NL2_109_S297_R1_001.fastq.gz,277049,-0.0000
ITSmix-SB_124_S1116_R1_001.fastq.gz,314421,0.0183
LSU-SB_91_S1371_R1_001.fastq.gz,334232,-0.0074
Empty_39_S39_R2_001.fastq.gz,2,-0.3478
Empty_440_S1162_R2_001.fastq.gz,5,-0.3898
LSU-SB_133_S1413_R1_001.fastq.gz,341080,-0.0037
ITSmix-Blank3_S1152_R2_001.fastq.gz,165014,0.2618
LSU-NL2_42_S1002_R2_001.fastq.gz,339632,-0.0220
LSU-NL2_125_S505_R2_001.fastq.gz,382473,-0.0561
ITS-NL2_132_S224_R1_001.fastq.gz,180940,0.0478
Empty_261_S480_R1_001.fastq.gz,9,-0.0593
ITSmix-NL2_199_S631_R2_001.fastq.gz,624086,0.5445
SSU-SB_158_S1534_R1_001.fastq.gz,142825,-0.0026
ITS-SB_128_S1312_R2_001.fastq.gz,643081,-0.0153
ITSmix-SB_125_S1117_R1_001.fastq.gz,315682,0.1675
SSU-SB_86_S1462_R1_001.fastq.gz,199681,0.0241
ITS-SB_18_S754_R1_001.fastq.gz,188349,0.0547
Empty_308_S734_R2_001.fastq.gz,11034,0.0775
Empty_16_S16_R1_001.fastq.gz,3,0.0117
Empty_300_S643_R2_001.fastq.gz,255942,0.1597
SSU-NL2_151_S339_R1_001.fastq.gz,346457,-0.0051
Empty_36_S36_R2_001.fastq.gz,0,0.0000
ITSmix-NL2_160_S156_R2_001.fastq.gz,115403,0.2140
ITSmix-SB_116_S1108_R2_001.fastq.gz,214336,0.1573
ITS-SB_21_S757_R1_001.fastq.gz,199102,0.3084
ITSmix-SB_127_S1119_R2_001.fastq.gz,452337,0.2144
Empty_74_S74_R1_001.fastq.gz,0,0.0000
Empty_246_S465_R2_001.fastq.gz,1,0.0000
LSU-NL2_29_S989_R2_001.fastq.gz,237784,-0.0566
Empty_72_S72_R2_001.fastq.gz,33,0.1188
LSU-SB_65_S1345_R2_001.fastq.gz,252081,0.1558
LSU-NL2_4_S964_R2_001.fastq.gz,312456,0.1539
SSU-SB_74_S1450_R1_001.fastq.gz,200525,-0.0017
LSU-SB_114_S1394_R1_001.fastq.gz,298475,-0.0034
LSU-SB_21_S1045_R2_001.fastq.gz,344481,-0.0557
Empty_288_S555_R2_001.fastq.gz,15007,0.0936
LSU-NL2_137b_S518_R2_001.fastq.gz,16299,0.0693
LSU-SB_102_S1382_R1_001.fastq.gz,297476,-0.0094
Empty_137_S233_R2_001.fastq.gz,244635,0.0070
SSU-NL2_182_S370_R2_001.fastq.gz,433913,0.1086
ITS-SB_121_S1305_R1_001.fastq.gz,21747,-0.0185
LSU-NL2_203_S1019_R1_001.fastq.gz,275291,0.0917
LSU-NL2_190_S570_R2_001.fastq.gz,286061,-0.1132
Empty_167_S386_R2_001.fastq.gz,3,0.2667
ITSmix-NL2_167_S163_R2_001.fastq.gz,163340,0.2057
Empty_113_S150_R1_001.fastq.gz,88950,0.0435
ITSmix-SB_146_S1137_R2_001.fastq.gz,256116,0.4355
ITSmix-SB_158_S1150_R2_001.fastq.gz,12729,0.0503
SSU-SB_122_S1498_R1_001.fastq.gz,11210,0.0007
SSU-SB_80_S1456_R2_001.fastq.gz,482450,0.1270
Empty_289_S556_R1_001.fastq.gz,256540,0.0185
SSU-NL2_194_S382_R2_001.fastq.gz,479865,0.0337
Empty_242_S461_R2_001.fastq.gz,1,0.0000
SSU-SB_17_S945_R2_001.fastq.gz,407886,0.0438
LSU-NL2_51_S1011_R2_001.fastq.gz,277122,-0.0246
Empty_296_S592_R2_001.fastq.gz,386782,0.3440
Empty_191_S410_R1_001.fastq.gz,0,0.0000
Empty_403_S858_R1_001.fastq.gz,13,0.0000
ITSmix-NL2_136_S132_R1_001.fastq.gz,14735,0.0302
ITS-SB_108_S1292_R2_001.fastq.gz,236185,0.0030
Empty_108_S130_R1_001.fastq.gz,32546,0.0010
Empty_530_S1269_R1_001.fastq.gz,132995,-0.0120
Empty_82_S82_R2_001.fastq.gz,2,0.3333
Empty_443_S1165_R1_001.fastq.gz,3,0.3810
SSU-SB_148_S1524_R1_001.fastq.gz,214498,0.0140
ITSmix-SB_128_S1120_R1_001.fastq.gz,338633,0.0203
Empty_88_S88_R1_001.fastq.gz,2,-1.0000
ITS-SB_118_S1302_R2_001.fastq.gz,230386,-0.1833
ITSmix-SB_2_S642_R2_001.fastq.gz,6575,0.0370
SSU-NL2_122_S310_R2_001.fastq.gz,315609,0.0826
Empty_457_S1179_R1_001.fastq.gz,0,0.0000
LSU-SB_67_S1347_R1_001.fastq.gz,364538,-0.0043
ITS-NL2_130_S222_R2_001.fastq.gz,182064,0.0505
Empty_533_S1282_R1_001.fastq.gz,268479,-0.0363
ITS-NL2_49_S721_R1_001.fastq.gz,363474,0.0292
SSU-SB_128_S1504_R2_001.fastq.gz,334036,-0.0486
SSU-SB_117_S1493_R1_001.fastq.gz,260055,0.0897
ITS-SB_112_S1296_R1_001.fastq.gz,404993,-0.0326
ITSmix-SB_107_S1099_R2_001.fastq.gz,445786,0.0927
SSU-SB_105_S1481_R2_001.fastq.gz,238591,-0.0325
LSU-NL2_26_S986_R2_001.fastq.gz,241426,-0.0317
SSU-SB_3_S931_R2_001.fastq.gz,273739,0.0804
ITSmix-SB_88_S1080_R2_001.fastq.gz,340509,0.2711
Empty_102_S115_R2_001.fastq.gz,59758,0.1832
ITSmix-NL2_24_S600_R2_001.fastq.gz,567838,0.4045
ITSmix-SB_22_S662_R2_001.fastq.gz,265129,-0.0737
LSU-NL2_177_S557_R2_001.fastq.gz,242957,-0.0328
ITS-SB_119_S1303_R2_001.fastq.gz,370406,0.0173
Empty_362_S817_R1_001.fastq.gz,3,0.0000
Empty_522_S1244_R2_001.fastq.gz,5,0.3556
Empty_119_S166_R1_001.fastq.gz,192451,0.0785
SSU-SB_121_S1497_R2_001.fastq.gz,304664,-0.0598
SSU-SB_118_S1494_R1_001.fastq.gz,294480,0.0096
ITSmix-SB_108_S1100_R2_001.fastq.gz,298476,0.1830
Empty_516_S1238_R1_001.fastq.gz,1,0.0000
SSU-SB_103_S1479_R1_001.fastq.gz,308818,0.0049
Empty_151_S317_R1_001.fastq.gz,321079,-0.0046
LSU-NL2_146_S526_R1_001.fastq.gz,333740,0.2560
Empty_56_S56_R2_001.fastq.gz,8,0.0000
ITSmix-NL2_189_S185_R1_001.fastq.gz,48799,0.0894
SSU-SB_9_S937_R2_001.fastq.gz,385236,0.0707
Empty_422_S1040_R2_001.fastq.gz,463829,-0.0310
SSU-SB_14_S942_R2_001.fastq.gz,397915,0.0682
ITS-SB_83_S1267_R2_001.fastq.gz,138335,-0.2008
ITS-SB_153_S1337_R2_001.fastq.gz,256959,-0.0138
SSU-NL2_167_S355_R2_001.fastq.gz,304678,0.1418
ITS-SB_77_S1261_R2_001.fastq.gz,197197,0.0364
ITS-SB_22_S758_R2_001.fastq.gz,247441,0.0808
SSU-NL2_132_S320_R2_001.fastq.gz,508211,0.1030
ITSmix-NL2_42_S618_R1_001.fastq.gz,8044,0.0686
Empty_388_S843_R1_001.fastq.gz,2,0.5000
LSU-SB_92_S1372_R2_001.fastq.gz,319207,0.1027
Empty_215_S434_R2_001.fastq.gz,7,-0.4908
Empty_468_S1190_R1_001.fastq.gz,1,0.0000
Empty_184_S403_R1_001.fastq.gz,0,0.0000
SSU-NL2_42_S906_R2_001.fastq.gz,386550,0.0950
SSU-SB_148_S1524_R2_001.fastq.gz,214498,-0.0902
ITSmix-SB_85_S1077_R1_001.fastq.gz,208222,0.1359
ITS-NL2_191_S667_R2_001.fastq.gz,175339,0.0037
SSU-SB_144_S1520_R2_001.fastq.gz,337102,0.0160
Empty_521_S1243_R2_001.fastq.gz,9,-0.4305
ITS-SB_149_S1333_R1_001.fastq.gz,278943,-0.0246
ITS-NL2_142_S234_R1_001.fastq.gz,240524,0.0499
Empty_132_S208_R1_001.fastq.gz,18042,0.0219
Empty_562_S1492_R1_001.fastq.gz,287879,-0.2031
Empty_237_S456_R2_001.fastq.gz,41,-0.0742
SSU-Blank2_S960_R1_001.fastq.gz,22147,0.0411
Empty_471_S1193_R1_001.fastq.gz,3,0.0031
Empty_97_S103_R1_001.fastq.gz,51014,0.0038
Empty_345_S800_R1_001.fastq.gz,1,0.0000
SSU-NL2_200_S920_R1_001.fastq.gz,493252,-0.0034
ITS-NL2_168_S260_R1_001.fastq.gz,10686,0.0669
ITSmix-NL2_177_S173_R2_001.fastq.gz,89222,0.2431
Empty_304_S653_R1_001.fastq.gz,318217,0.1140
ITSmix-NL2_15_S591_R2_001.fastq.gz,12273,0.1352
LSU-NL2_5_S965_R1_001.fastq.gz,367673,0.0262
ITS-NL2_123_S215_R2_001.fastq.gz,14449,0.1494
SSU-NL2_146_S334_R2_001.fastq.gz,291594,0.0972
ITS-NL2_15_S682_R2_001.fastq.gz,9930,0.0158
Empty_244_S463_R2_001.fastq.gz,1,0.0000
SSU-SB_114_S1490_R2_001.fastq.gz,304038,-0.0134
LSU-NL2_190_S570_R1_001.fastq.gz,286061,0.0102
SSU-SB_28_S956_R1_001.fastq.gz,295769,-0.0094
Empty_53_S53_R2_001.fastq.gz,3,0.8802
ITS-NL2_125_S217_R2_001.fastq.gz,168405,0.0194
SSU-SB_119_S1495_R1_001.fastq.gz,446982,-0.0316
SSU-NL2_49_S913_R1_001.fastq.gz,303983,-0.0060
Empty_134_S221_R2_001.fastq.gz,158584,0.0082
Empty_336_S791_R1_001.fastq.gz,0,0.0000
ITSmix-NL2_137b_S134_R2_001.fastq.gz,132652,0.2011
SSU-SB_109_S1485_R2_001.fastq.gz,357865,-0.0412
ITSmix-SB_12_S652_R1_001.fastq.gz,378699,0.1442
SSU-NL2_178_S366_R2_001.fastq.gz,272123,0.0808
ITS-NL2_135_S227_R1_001.fastq.gz,247566,0.0486
SSU-NL2_40_S904_R1_001.fastq.gz,557370,0.0041
ITSmix-SB_84_S1076_R1_001.fastq.gz,315374,0.0591
ITS-NL2_144_S236_R2_001.fastq.gz,230453,0.0001
SSU-SB_120_S1496_R1_001.fastq.gz,365828,-0.0115
Empty_425_S1060_R1_001.fastq.gz,344122,0.0243
ITS-NL2_20_S692_R1_001.fastq.gz,291419,0.1094
SSU-NL2_184_S372_R1_001.fastq.gz,336653,-0.0033
ITSmix-NL2_152_S148_R1_001.fastq.gz,93395,-0.0052
Empty_121_S171_R1_001.fastq.gz,14826,0.0294
Empty_484_S1206_R1_001.fastq.gz,9,0.1877
ITSmix-SB_8_S648_R1_001.fastq.gz,247380,0.1973
ITS-NL2_159_S251_R1_001.fastq.gz,10477,0.0286
ITS-NL2_1_S673_R2_001.fastq.gz,514343,-0.1400
LSU-NL2_2_S962_R2_001.fastq.gz,348981,-0.0506
LSU-NL2_131_S511_R1_001.fastq.gz,15752,0.0852
LSU-NL2_20_S980_R2_001.fastq.gz,333683,0.0584
LSU-SB_19_S1043_R2_001.fastq.gz,276252,-0.0337
Empty_349_S804_R1_001.fastq.gz,0,0.0000
LSU-NL2_113_S493_R1_001.fastq.gz,309723,-0.0436
Empty_175_S394_R2_001.fastq.gz,9,-0.0237
LSU-NL2_108_S488_R1_001.fastq.gz,595473,-0.0441
SSU-SB_128_S1504_R1_001.fastq.gz,334036,0.1471
SSU-SB_19_S947_R2_001.fastq.gz,337953,0.1092
LSU-SB_151_S1431_R2_001.fastq.gz,491198,0.0934
ITS-NL2_183_S275_R1_001.fastq.gz,10891,0.0387
Empty_202_S421_R1_001.fastq.gz,0,0.0000
LSU-SB_7_S1031_R2_001.fastq.gz,360523,-0.0463
ITSmix-NL2_169_S165_R2_001.fastq.gz,380661,0.4370
Empty_271_S508_R1_001.fastq.gz,393122,-0.0051
SSU-SB_161_S927_R2_001.fastq.gz,13493,0.1090
ITS-NL2_34_S706_R1_001.fastq.gz,187578,0.0147
ITS-SB_2_S738_R1_001.fastq.gz,165311,0.2736
LSU-SB_120_S1400_R1_001.fastq.gz,507948,-0.0049
LSU-NL2_10_S970_R2_001.fastq.gz,233689,-0.0367
SSU-SB_130_S1506_R1_001.fastq.gz,10868,0.0372
Empty_39_S39_R1_001.fastq.gz,2,0.0000
Empty_503_S1225_R1_001.fastq.gz,2,1.1111
SSU-SB_115_S1491_R1_001.fastq.gz,17545,-0.0047
ITSmix-SB_102_S1094_R1_001.fastq.gz,320715,0.0526
SSU-NL2_34_S898_R1_001.fastq.gz,359860,-0.0107
SSU-SB_101_S1477_R1_001.fastq.gz,316391,-0.0102
Empty_340_S795_R1_001.fastq.gz,0,0.0000
ITSmix-SB_119_S1111_R1_001.fastq.gz,566997,0.0534
ITS-NL2_29_S701_R1_001.fastq.gz,306302,-0.0175
ITSmix-SB_31_S287_R2_001.fastq.gz,13654,0.1230
LSU-SB_125_S1405_R2_001.fastq.gz,348204,0.0958
SSU-NL2_51_S915_R1_001.fastq.gz,347881,-0.0029
LSU-SB_114_S1394_R2_001.fastq.gz,298475,0.1823
Empty_431_S1153_R2_001.fastq.gz,0,0.0000
SSU-SB_5_S933_R1_001.fastq.gz,459576,-0.0242
Empty_192_S411_R1_001.fastq.gz,0,0.0000
ITSmix-NL2_117_S113_R2_001.fastq.gz,67184,0.2175
ITS-SB_68_S1252_R2_001.fastq.gz,229697,0.0014
SSU-Blank3_S1536_R2_001.fastq.gz,57208,-0.1234
ITSmix-SB_113_S1105_R1_001.fastq.gz,148181,0.0489
LSU-NL2_49_S1009_R1_001.fastq.gz,295961,0.0857
Empty_43_S43_R2_001.fastq.gz,4,0.7531
ITS-SB_162_S736_R2_001.fastq.gz,157882,-0.1541
ITS-Blank3_S1344_R2_001.fastq.gz,25168,0.0842
SSU-SB_161_S927_R1_001.fastq.gz,13493,0.0243
